,country_id,year,gdp,population,co2,coal_co2,flaring_co2,gas_co2,methane,nitrous_oxide,oil_co2,sta
454,17,1992,94900822016.0,10370067.0,62.085,20.644,0.44,17.576,10.43,5.5,21.705,1.29
455,17,1993,96248037376.0,10357423.0,63.389,20.555,0.397,19.11,9.86,6.14,21.464,0.39
456,17,1994,101057019904.0,10342435.0,61.787,18.683,0.487,19.412,9.42,6.88,21.157,1.72
457,17,1995,104661049344.0,10327171.0,61.391,18.389,0.264,20.911,8.8,6.12,19.759,0.57
458,17,1996,106794262528.0,10308272.0,63.025,18.875,0.259,23.529,8.97,7.14,18.46,-0.66
459,17,1997,112578945024.0,10286223.0,61.624,18.318,0.211,22.436,8.85,7.02,18.685,0.28
460,17,1998,119714947072.0,10260965.0,61.164,17.183,0.186,22.465,8.71,6.62,19.297,0.87
461,17,1999,126067187712.0,10230263.0,61.664,17.561,0.167,22.759,8.78,6.6,19.154,0.92
462,17,2001,141920337920.0,10177955.0,59.968,15.9,0.144,24.647,8.66,7.46,17.238,0.77
463,17,2002,151325425664.0,10148404.0,59.005,15.629,0.14,24.844,8.73,6.37,16.294,1.58
464,17,2003,160317177856.0,10118060.0,61.756,16.162,0.146,27.227,8.87,6.28,16.056,1.1
465,17,2004,171776475136.0,10094499.0,60.13,15.477,0.118,26.815,8.45,7.24,15.602,0.56
466,17,2005,182948364288.0,10073533.0,60.276,13.598,0.113,28.025,8.38,6.94,16.403,0.26
467,17,2006,193865269248.0,10057063.0,59.633,13.617,0.117,26.512,8.25,6.73,17.165,0.92
468,17,2007,198699892736.0,10041171.0,58.554,13.572,0.104,25.106,8.14,6.2,17.531,1.85
469,17,2008,204543000576.0,10023508.0,57.248,13.064,0.18,24.617,8.04,5.68,17.239,1.76
470,17,2009,195011821568.0,10008581.0,51.464,11.189,0.18,21.364,8.02,5.15,17.165,1.41
471,17,2010,200323055616.0,9986832.0,52.069,11.672,0.188,22.918,7.98,5.0,15.972,0.35
472,17,2011,207957688320.0,9953247.0,50.191,11.955,0.187,21.875,7.8,5.29,15.029,1.31
473,17,2012,204625346560.0,9922133.0,46.757,11.456,0.15,19.572,7.66,5.16,14.345,1.54
474,17,2013,208958734336.0,9894637.0,43.612,10.166,0.151,18.385,7.48,5.55,13.847,1.21
475,17,2016,228414177280.0,9815106.0,47.113,9.769,0.137,19.365,7.23,5.54,16.572,1.47
476,17,2017,238288093184.0,9788940.0,49.515,10.048,0.143,20.486,7.16,5.57,17.473,1.43
477,18,1990,66087473152.0,3485370.0,32.944,14.659,0.0,4.414,15.47,10.03,12.4,0.66
478,18,1991,67936149504.0,3504806.0,33.674,14.367,0.0,4.547,15.73,9.78,13.453,0.09
479,18,1992,71167893504.0,3528370.0,33.495,13.765,0.0,4.517,15.78,9.85,14.025,0.14
480,18,1993,73646604288.0,3545700.0,33.716,13.196,0.0,5.221,15.91,10.18,13.992,0.01
481,18,1994,78875959296.0,3559396.0,34.838,12.557,0.0,5.152,15.94,10.37,15.778,0.06
482,18,1995,87428767744.0,3579486.0,35.853,12.668,0.0,5.527,16.0,10.35,16.078,0.85
483,18,1996,96464093184.0,3606725.0,37.469,13.074,0.0,6.178,15.98,10.22,16.535,0.18
484,18,1997,108048252928.0,3640157.0,38.805,12.21,0.0,6.592,15.99,10.31,18.195,0.88
485,18,1998,118272466944.0,3678670.0,40.709,11.893,0.0,6.721,16.43,10.75,20.502,0.73
486,18,1999,132615405568.0,3719918.0,42.44,10.289,0.038,7.19,16.49,10.72,23.186,0.74
487,18,2000,147422871552.0,3768954.0,45.249,11.107,0.0,8.209,16.97,10.61,23.658,0.29
488,18,2001,158125555712.0,3829019.0,47.608,11.659,0.056,8.601,17.06,10.38,24.844,0.38
489,18,2002,168846213120.0,3894256.0,46.082,11.315,0.0,8.633,16.97,10.68,23.797,0.68
490,18,2003,177045291008.0,3958706.0,45.684,10.843,0.0,8.84,17.54,10.07,23.272,0.78
491,18,2004,191105269760.0,4031961.0,46.167,10.207,0.0,8.756,16.6,9.76,24.456,0.67
492,18,2005,204428607488.0,4121220.0,48.157,11.16,0.0,8.4,16.12,9.51,25.777,0.73
493,18,2006,218886733824.0,4234809.0,47.605,10.021,0.0,9.429,16.09,9.35,25.361,0.88
494,18,2007,229784272896.0,4359841.0,47.664,9.671,0.0,10.208,15.43,9.18,24.829,1.07
495,18,2008,222239932416.0,4452393.0,47.363,9.644,0.0,10.771,15.2,9.14,24.384,0.34
496,18,2009,214513696768.0,4499797.0,42.179,8.605,0.0,10.382,14.91,9.39,21.4,0.4
497,18,2010,221367779328.0,4524581.0,41.794,8.427,0.0,11.365,14.42,8.94,20.274,-0.26
498,18,2011,223963938816.0,4544504.0,38.056,8.311,0.0,9.85,14.43,8.82,18.367,0.31
499,18,2012,221943971840.0,4564550.0,38.227,9.622,0.0,9.523,14.87,9.32,17.461,0.13
500,18,2013,225008336896.0,4588830.0,37.282,8.739,0.0,9.067,15.27,9.26,17.659,0.05
501,18,2014,244831715328.0,4622165.0,36.853,8.647,0.0,8.796,15.62,9.21,17.368,0.68
502,18,2015,254793482240.0,4665764.0,38.718,9.351,0.0,8.888,15.9,9.33,18.247,0.13
503,18,2016,268695470080.0,4715791.0,40.37,9.205,0.001,9.91,16.53,9.38,18.85,0.43
504,18,2017,290581577728.0,4771860.0,39.078,7.87,0.005,10.152,16.8,9.73,18.679,0.8
505,19,1990,1475485237248.0,56756560.0,439.55,69.58,4.048,88.992,48.74,26.43,256.164,0.57
506,19,1991,1508723261440.0,56794488.0,439.094,65.966,3.98,94.755,47.79,26.56,253.653,-0.08
507,19,1992,1531922481152.0,56833184.0,439.315,58.065,3.956,94.458,47.87,25.98,261.299,0.47
508,19,1993,1529549684736.0,56869456.0,431.605,52.079,4.18,96.872,47.62,25.77,259.336,0.45
509,19,1994,1573413584896.0,56883820.0,425.797,54.772,4.07,92.794,48.09,25.07,255.512,0.97
510,19,1995,1630198169600.0,56885124.0,449.826,58.417,4.002,102.913,48.34,25.84,264.199,0.12
511,19,1996,1662791450624.0,56898972.0,444.029,53.524,3.85,106.19,49.2,26.1,261.84,-0.03
512,19,1997,1705185902592.0,56925808.0,449.754,54.146,4.013,109.923,49.69,25.75,262.769,0.63
513,19,1998,1744897703936.0,56938736.0,461.946,54.867,3.887,118.555,49.44,26.15,265.487,0.52
514,19,1999,1784528371712.0,56945064.0,466.425,53.94,3.109,129.051,49.67,26.4,260.378,0.49
515,19,2000,1863750516736.0,56966400.0,470.487,56.032,3.262,134.813,50.9,26.7,255.585,0.87
516,19,2001,1910079750144.0,56994992.0,470.568,59.024,3.071,135.107,49.37,25.55,251.785,0.74
517,19,2002,1928259829760.0,57107576.0,477.999,60.016,2.843,135.865,50.18,26.31,257.671,0.73
518,19,2003,1944748163072.0,57425176.0,495.962,65.126,3.384,149.024,50.21,25.69,255.947,1.08
519,19,2004,1989364940800.0,57860664.0,501.563,72.217,2.646,154.662,49.5,27.02,248.798,0.56
520,19,2005,2022361923584.0,58199876.0,502.255,71.265,2.557,165.66,49.76,25.7,239.412,0.26
521,19,2006,2077408362496.0,58429904.0,496.847,70.787,2.591,162.585,49.21,20.67,237.471,0.87
522,19,2007,2122822582272.0,58778480.0,490.566,70.675,2.526,163.512,49.3,20.12,230.016,0.95
523,19,2008,2115287121920.0,59224228.0,478.869,68.139,2.596,167.142,49.35,18.66,219.441,0.85
524,19,2009,2013344956416.0,59562844.0,424.694,52.388,2.232,154.034,48.74,17.37,198.742,0.81
525,19,2010,2061694140416.0,59822452.0,436.117,58.218,2.377,164.347,48.99,16.82,193.788,0.22
526,19,2011,2088117207040.0,60025952.0,424.256,65.439,2.615,153.0,46.59,16.28,186.435,1.24
527,19,2012,2029244776448.0,60190152.0,403.697,66.959,2.528,147.714,47.28,16.75,172.68,1.36
528,19,2013,1994213294080.0,60312600.0,369.68,57.782,2.702,137.701,45.13,16.57,159.183,0.82
529,19,2014,1996478611456.0,60322792.0,349.39,55.837,2.501,121.589,44.08,16.2,157.836,1.22
530,19,2015,2012113928192.0,60232908.0,361.163,53.063,2.574,132.756,44.85,16.33,161.533,1.52
531,19,2016,2026955079680.0,60118628.0,358.183,48.559,2.189,140.792,44.73,16.32,156.015,1.07
532,19,2017,2060761825280.0,60004024.0,352.735,42.04,2.351,148.758,44.88,16.21,148.778,1.68
533,20,1990,3699821510656.0,123686320.0,1158.129,317.934,0.192,118.872,37.47,27.63,670.648,1.25
534,20,1991,3824698523648.0,124073992.0,1169.778,317.799,0.215,126.994,37.49,26.95,673.007,0.85
535,20,1992,3855720120320.0,124444696.0,1179.504,312.156,0.208,128.435,37.93,27.27,686.565,-0.16
536,20,1993,3861077295104.0,124779576.0,1172.487,317.625,0.212,131.217,37.97,27.22,672.018,-0.27
537,20,1994,3898677133312.0,125119264.0,1227.514,325.338,0.231,137.668,38.3,28.69,712.016,1.03
538,20,1995,4003033513984.0,125433968.0,1239.909,335.293,0.522,142.649,37.43,28.45,709.328,0.43
539,20,1996,4124648144896.0,125726224.0,1252.447,344.117,0.571,148.448,36.51,29.43,706.888,-0.46
540,20,1997,4166540853248.0,126027984.0,1245.139,349.675,0.58,153.034,35.9,29.93,692.051,0.31
541,20,1998,4117006909440.0,126308392.0,1205.25,327.405,0.499,156.33,34.67,28.44,676.244,0.45
542,20,1999,4104026587136.0,126555064.0,1241.836,345.281,0.539,165.804,34.41,22.23,685.684,1.0
543,20,2000,4215551819776.0,126803864.0,1264.595,372.15,0.512,170.604,33.97,24.86,676.422,0.72
544,20,2001,4230083772416.0,127065736.0,1249.989,381.228,0.548,169.623,33.01,21.62,654.741,-0.39
545,20,2002,4232499429376.0,127301744.0,1279.362,398.394,0.525,173.419,32.86,21.65,665.695,0.0
546,20,2003,4294503825408.0,127502352.0,1287.692,411.82,0.506,178.652,32.65,21.76,655.805,-0.18
547,20,2004,4386537340928.0,127671288.0,1283.077,419.814,0.477,177.565,32.47,22.34,644.658,0.86
548,20,2005,4456733736960.0,127798376.0,1290.599,430.348,0.508,176.001,32.1,21.98,641.774,0.48
549,20,2006,4517298438144.0,127902168.0,1267.624,427.483,0.553,192.654,31.97,21.87,604.984,0.37
550,20,2007,4589238091776.0,128006424.0,1303.362,444.982,0.616,209.122,31.9,20.87,607.551,1.22
551,20,2008,4536234147840.0,128077632.0,1232.481,426.291,0.565,204.485,31.22,20.63,562.868,0.53
552,20,2009,4287889670144.0,128117040.0,1163.375,411.272,0.501,202.177,30.55,20.28,515.863,0.05
553,20,2010,4464955621376.0,128105432.0,1215.058,445.977,0.475,213.342,30.53,20.09,521.743,0.92
554,20,2011,4456991162368.0,128007256.0,1265.035,430.476,0.477,247.923,30.59,19.31,552.298,0.44
555,20,2012,4523675353088.0,127853688.0,1306.182,450.013,0.49,257.022,30.5,18.76,564.129,0.69
556,20,2013,4614146490368.0,127678920.0,1315.569,481.216,0.439,256.491,30.22,19.34,541.435,0.66
557,20,2014,4629616132096.0,127476728.0,1264.413,472.934,0.449,258.548,29.68,19.28,496.771,0.39
558,20,2015,4685428162560.0,127250936.0,1223.605,465.83,0.425,246.429,28.86,18.73,476.379,0.78
559,20,2016,4732216672256.0,126993856.0,1203.888,456.551,0.457,251.596,28.55,18.75,460.879,0.98
560,20,2017,4844015321088.0,126662464.0,1188.359,458.482,0.436,245.693,28.39,18.88,448.847,0.9
561,21,1990,194940977152.0,16866574.0,278.782,168.899,15.785,27.403,40.72,18.8,62.818,0.96
562,21,1991,174429519872.0,16993796.0,269.49,166.779,15.677,26.311,40.6,17.88,57.253,0.87
563,21,1992,166043893760.0,17043420.0,245.216,156.356,14.68,25.162,37.1,15.97,45.962,-0.07
564,21,1993,151572676608.0,16979700.0,217.964,139.209,15.229,23.484,37.09,14.75,38.299,-1.1
565,21,1994,133221818368.0,16747153.0,184.333,113.733,15.481,22.188,36.98,13.9,31.888,-0.17
566,21,1995,122950926336.0,16434323.0,177.082,111.18,15.64,17.663,34.31,11.77,31.772,1.56
567,21,1996,124225961984.0,16144248.0,162.76,100.611,14.772,15.732,32.02,10.24,31.071,-0.87
568,21,1997,127005614080.0,15820435.0,154.166,90.609,15.47,14.859,31.28,8.98,32.566,1.3
569,21,1998,125251796992.0,15474257.0,148.818,85.775,15.499,14.387,29.62,7.53,31.975,0.42
570,21,1999,129322688512.0,15256256.0,123.722,76.311,16.008,9.787,28.44,6.96,20.162,1.14
571,21,2000,142758051840.0,15236256.0,147.474,90.499,16.132,14.153,29.93,6.74,25.427,0.81
572,21,2001,162896068608.0,15281288.0,142.295,88.425,15.976,11.193,30.83,7.44,24.955,0.93
573,21,2002,179806994432.0,15338962.0,159.971,91.198,15.589,14.307,39.29,11.84,36.546,1.64
574,21,2003,197584060416.0,15416709.0,177.824,102.15,16.142,16.175,37.72,8.65,40.413,0.41
575,21,2004,217713229824.0,15521921.0,187.304,108.807,16.331,17.299,41.11,9.65,42.146,1.67
576,21,2005,240091856896.0,15656255.0,200.438,109.272,16.396,18.119,43.31,10.01,52.772,1.3
577,21,2006,267206115328.0,15822751.0,220.048,114.457,16.377,27.993,45.14,10.95,56.356,1.1
578,21,2007,292533534720.0,16006138.0,226.129,124.846,16.478,23.986,44.56,10.07,56.45,1.66
579,21,2008,303795863552.0,16196521.0,227.121,121.366,16.936,30.334,46.97,10.34,53.525,1.4
580,21,2009,309091467264.0,16402365.0,221.057,130.768,16.128,29.953,47.08,9.59,40.274,0.58
581,21,2010,333426884608.0,16627839.0,246.983,140.334,16.391,34.212,48.59,11.05,52.153,0.89
582,21,2011,360338718720.0,16864920.0,237.034,137.59,16.406,38.659,48.69,10.0,40.351,0.03
583,21,2012,378347749376.0,17102868.0,243.922,148.665,16.462,34.442,47.58,9.78,39.979,0.37
584,21,2013,401054334976.0,17345734.0,251.453,146.942,16.435,30.732,47.31,8.89,50.234,1.93
585,21,2014,418303442944.0,17592296.0,297.643,190.258,16.544,43.407,48.18,10.22,40.812,0.16
586,21,2015,423317831680.0,17835908.0,301.273,183.236,16.176,52.648,47.35,10.89,41.435,1.7
587,21,2016,427912429568.0,18078558.0,304.84,183.032,17.295,54.721,45.95,10.13,43.013,1.54
588,21,2017,445456809984.0,18314822.0,320.791,187.962,17.821,62.751,50.65,13.38,45.136,1.39
589,22,1990,42100703232.0,2689398.0,19.661,2.812,0.0,5.493,4.07,2.56,10.462,1.4
590,22,1991,36517597184.0,2678970.0,17.919,2.455,0.0,5.455,4.07,2.41,9.293,0.96
591,22,1992,24608100352.0,2662885.0,14.193,2.163,0.0,3.976,4.61,2.39,7.795,1.11
592,22,1993,21636016128.0,2638889.0,11.921,1.995,0.0,2.594,3.99,2.05,7.27,0.05
593,22,1994,21944829952.0,2606464.0,10.37,1.521,0.0,1.874,2.91,1.69,6.866,0.18
594,22,1995,21646094336.0,2570150.0,9.134,1.111,0.0,2.297,2.64,1.44,5.598,0.78
595,22,1996,21989048320.0,2534288.0,9.212,1.04,0.0,1.977,2.6,1.45,6.056,-0.54
596,22,1997,23781386240.0,2498881.0,8.68,0.941,0.0,2.417,2.5,1.46,5.181,0.52
597,22,1998,25140078592.0,2462333.0,8.306,0.703,0.0,2.37,2.41,1.5,5.091,0.21
598,22,1999,25600796672.0,2426357.0,7.718,0.539,0.0,2.264,2.3,1.48,4.739,1.36
599,22,2000,26780788736.0,2392536.0,7.081,0.57,0.0,2.504,2.17,1.44,3.88,1.58
600,22,2001,28293371904.0,2359255.0,7.496,0.526,0.0,2.906,2.2,1.52,3.919,1.02
601,22,2002,30072958976.0,2326150.0,7.52,0.436,0.0,2.979,2.24,1.52,3.936,1.21
602,22,2003,32361883648.0,2294342.0,7.726,0.388,0.0,3.092,2.19,1.47,4.058,0.53
603,22,2004,34792599552.0,2263453.0,7.731,0.322,0.0,3.072,2.13,1.55,4.162,0.77
604,22,2005,38221836288.0,2233165.0,7.81,0.362,0.0,3.152,2.15,1.58,4.13,1.06
605,22,2006,42441265152.0,2203917.0,8.31,0.381,0.0,3.262,2.15,1.6,4.473,1.37
606,22,2007,46307684352.0,2176059.0,8.637,0.454,0.0,3.147,2.15,1.66,4.832,1.62
607,22,2009,37661278208.0,2126268.0,7.456,0.362,0.0,2.827,2.11,1.7,4.072,0.94
608,22,2010,35958493184.0,2101537.0,8.554,0.455,0.0,3.393,2.06,1.73,4.251,0.26
609,22,2011,37962579968.0,2076974.0,7.811,0.442,0.0,2.975,2.0,1.75,3.816,1.42
610,22,2012,39482474496.0,2053635.0,7.519,0.4,0.0,2.792,2.06,1.82,3.73,0.72
611,22,2013,40519245824.0,2031491.0,7.368,0.301,0.0,2.729,2.07,1.84,3.772,1.25
612,22,2014,41379799040.0,2011040.0,7.172,0.242,0.0,2.448,2.12,1.88,3.891,1.58
613,22,2016,43297222656.0,1973477.0,7.21,0.166,0.0,2.607,2.05,1.94,4.059,1.44
614,22,2017,44937031680.0,1954861.0,7.215,0.167,0.0,2.299,2.05,1.93,4.277,0.99
615,23,1990,51021991936.0,3785851.0,35.768,3.187,0.024,10.583,7.12,5.73,19.824,1.5
616,23,1991,48112087040.0,3793430.0,37.85,3.555,0.028,10.917,7.05,5.52,21.319,0.72
617,23,1992,37861879808.0,3795748.0,21.201,1.662,0.034,6.29,7.35,4.76,12.119,1.07
618,23,1993,31722383360.0,3788532.0,16.354,1.465,0.048,3.414,6.29,4.16,10.926,0.0
619,23,1994,28612204544.0,3770461.0,15.801,1.22,0.043,3.979,5.59,3.76,10.075,0.54
620,23,1995,30095167488.0,3747269.0,15.092,0.979,0.057,4.566,5.18,3.65,9.063,0.73
621,23,1996,31645790208.0,3722023.0,15.773,0.895,0.086,4.927,5.01,4.12,9.449,-0.62
622,23,1997,34267160576.0,3694897.0,15.196,0.738,0.109,4.548,5.01,4.23,9.349,0.34
623,23,1998,36819656704.0,3665514.0,16.031,0.647,0.121,4.001,4.87,4.48,10.742,0.32
624,23,1999,36398338048.0,3633949.0,13.483,0.548,0.085,4.032,4.6,4.47,8.39,1.4
625,23,2000,37788340224.0,3599639.0,11.876,0.378,0.11,4.53,4.42,4.68,6.494,1.7
626,23,2001,40252133376.0,3560145.0,12.627,0.342,0.123,4.642,4.16,4.74,7.156,0.92
627,23,2002,42971131904.0,3515799.0,12.699,0.548,0.115,4.739,4.2,4.99,6.937,1.4
628,23,2003,47492665344.0,3469683.0,12.693,0.714,0.096,5.127,4.26,5.09,6.387,0.52
629,23,2004,50600710144.0,3422593.0,13.287,0.688,0.119,5.177,4.3,5.32,6.872,0.7
630,23,2005,54504800256.0,3373536.0,14.117,0.763,0.113,5.552,4.26,5.57,7.238,0.87
631,23,2006,58536325120.0,3322937.0,14.434,1.03,0.106,5.517,4.22,5.52,7.177,1.14
632,23,2007,65020497920.0,3272416.0,15.824,1.025,0.083,6.552,4.23,6.3,7.56,1.67
633,23,2008,66724208640.0,3224384.0,15.204,0.867,0.141,5.836,4.07,6.0,7.829,1.92
634,23,2009,56833646592.0,3180482.0,13.043,0.689,0.228,4.921,3.93,3.92,6.893,0.95
635,23,2010,57760002048.0,3139021.0,13.947,0.843,0.258,5.664,3.88,3.82,6.848,0.34
636,23,2011,61248360448.0,3099800.0,14.293,0.973,0.244,6.16,3.72,4.16,6.526,1.32
637,23,2012,63596855296.0,3063340.0,14.349,0.95,0.233,5.937,3.69,3.98,6.76,0.7
638,23,2013,65826070528.0,3028191.0,13.356,1.092,0.265,4.914,3.58,3.74,6.552,1.22
639,23,2014,68128043008.0,2994928.0,13.108,0.923,0.251,4.635,3.48,3.81,6.81,1.7
640,23,2016,70911025152.0,2933676.0,13.351,0.749,0.251,4.149,3.35,3.68,7.677,1.52
641,23,2017,73923043328.0,2904452.0,13.572,0.801,0.224,4.279,3.27,3.72,7.764,1.05
642,24,1990,14057150464.0,381275.0,11.823,6.302,0.0,1.036,0.6,0.3,3.886,1.19
643,24,1991,15214076928.0,386405.0,12.443,6.015,0.0,1.074,0.61,0.32,4.783,0.2
644,24,1992,15430616064.0,391524.0,12.21,5.54,0.0,1.122,0.61,0.32,4.963,1.0
645,24,1993,16017019904.0,396705.0,12.355,5.736,0.0,1.161,0.61,0.32,4.961,0.29
646,24,1994,16564453376.0,402049.0,11.542,4.844,0.0,1.174,0.6,0.32,4.97,1.42
647,24,1995,16736430080.0,407639.0,9.152,2.705,0.0,1.343,0.6,0.31,4.603,0.76
648,24,1996,16903203840.0,413202.0,9.202,2.46,0.0,1.461,0.6,0.32,4.786,-0.7
649,24,1997,17799362560.0,418413.0,8.554,1.541,0.0,1.491,0.6,0.32,5.013,0.82
650,24,1998,18802137088.0,423579.0,7.676,0.42,0.0,1.495,0.59,0.32,5.257,0.76
651,24,1999,20317839360.0,429352.0,8.128,0.444,0.0,1.546,0.61,0.34,5.606,1.14
652,24,2000,21906683904.0,435634.0,8.71,0.471,0.0,1.609,0.59,0.26,6.07,1.43
653,24,2001,22374428672.0,441254.0,9.208,0.471,0.0,1.781,0.59,0.26,6.459,0.88
654,24,2002,23139020800.0,445920.0,9.984,0.371,0.0,2.54,0.59,0.34,6.561,1.41
655,24,2003,23425226752.0,451351.0,10.459,0.346,0.0,2.576,0.58,0.35,7.081,1.32
656,24,2004,24177319936.0,457798.0,11.829,0.385,0.0,2.859,0.58,0.38,8.087,0.82
657,24,2005,24847697920.0,464868.0,12.088,0.377,0.0,2.829,0.57,0.37,8.393,0.82
658,24,2006,26033442816.0,472402.0,11.92,0.47,0.0,2.958,0.57,0.37,8.009,1.36
659,24,2007,28098930688.0,479877.0,11.318,0.408,0.0,2.731,0.58,0.37,7.699,1.59
660,24,2008,27632140288.0,488643.0,11.184,0.356,0.0,2.594,0.58,0.38,7.783,1.12
661,24,2009,26325504000.0,497876.0,10.639,0.339,0.0,2.659,0.58,0.37,7.215,1.07
662,24,2010,27499366400.0,507075.0,11.202,0.326,0.0,2.842,0.58,0.37,7.593,-0.2
663,24,2011,28088633344.0,518207.0,11.103,0.315,0.0,2.464,0.56,0.38,7.864,1.45
664,24,2012,27989147648.0,530596.0,10.867,0.286,0.0,2.5,0.55,0.36,7.633,0.9
665,24,2013,29106192384.0,543068.0,10.325,0.276,0.0,2.115,0.56,0.36,7.508,0.38
666,24,2015,31975024640.0,569415.0,9.347,0.288,0.0,1.83,0.56,0.36,6.824,1.66
667,24,2016,33357813760.0,583355.0,9.089,0.294,0.0,1.682,0.56,0.36,6.685,1.33
668,24,2017,33958649856.0,596290.0,9.261,0.283,0.0,1.657,0.57,0.37,6.874,1.73
669,25,1990,4761399808.0,365396.0,2.394,0.71,0.0,0.0,0.15,0.06,1.683,0.66
670,25,1991,5061075456.0,368676.0,2.238,0.575,0.0,0.0,0.16,0.06,1.662,-0.16
671,25,1992,5300727296.0,371892.0,2.292,0.485,0.0,0.0,0.17,0.07,1.806,0.06
672,25,1993,5540228096.0,375257.0,2.87,0.71,0.0,0.0,0.18,0.07,2.159,0.14
673,25,1994,5855593984.0,378568.0,2.648,0.483,0.0,0.0,0.19,0.07,2.164,0.74
674,25,1995,6229765120.0,381860.0,2.439,0.123,0.0,0.0,0.18,0.07,2.315,0.1
675,25,1996,6467464192.0,385271.0,2.551,0.0,0.0,0.0,0.19,0.06,2.549,0.02
676,25,1997,6810149888.0,388843.0,2.557,0.0,0.0,0.0,0.2,0.07,2.555,0.56
677,25,1998,7162084864.0,392487.0,2.514,0.0,0.0,0.0,0.2,0.07,2.512,0.14
678,25,1999,7503059968.0,395993.0,2.592,0.0,0.0,0.0,0.21,0.06,2.591,0.48
679,25,2000,8014503936.0,399212.0,2.507,0.0,0.0,0.0,0.22,0.06,2.507,0.45
680,25,2001,8066432512.0,402163.0,2.648,0.0,0.0,0.0,0.22,0.06,2.647,0.65
681,25,2002,8310288384.0,404708.0,2.688,0.0,0.0,0.0,0.23,0.06,2.687,0.28
682,25,2003,8525085184.0,406926.0,2.961,0.0,0.0,0.0,0.24,0.06,2.96,0.89
683,25,2004,8566343168.0,408805.0,2.82,0.0,0.0,0.0,0.24,0.06,2.82,0.37
684,25,2005,8894058496.0,410217.0,2.645,0.0,0.0,0.0,0.26,0.06,2.644,0.35
685,25,2006,9060388864.0,411204.0,2.662,0.0,0.0,0.0,0.26,0.06,2.661,0.84
686,25,2007,9425146880.0,412091.0,2.731,0.0,0.0,0.0,0.27,0.06,2.731,0.86
687,25,2008,9744470016.0,413407.0,2.74,0.0,0.0,0.0,0.19,0.06,2.74,0.77
